pipeline_id,notice_id,notice_type_primary,notice_type_secondary,subject,subject_missing,detail_available,critical,status_description,prior_notice_id,notice_text,detail_version_sha256,posted_at_utc,posted_at_operator_local,effective_start_utc,effective_end_utc,observed_at_utc,source_content_sha256
TGP,402177,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-18T19:28:47.000000Z,2026-06-18T14:28:47,2026-06-18T19:28:47.000000Z,2026-06-19T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402168,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-18T15:59:45.000000Z,2026-06-18T10:59:45,2026-06-18T15:59:45.000000Z,2026-06-19T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402166,TSP CAPACITY OFFERING,TSP CAP OFFERING,,True,False,,,,,,2026-06-18T15:28:23.000000Z,2026-06-18T10:28:23,2026-06-18T15:28:23.000000Z,2026-06-23T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402164,OPERATIONAL FLOW ORDER,OFO,,True,False,,,,,,2026-06-18T13:28:13.000000Z,2026-06-18T08:28:13,2026-06-18T13:28:13.000000Z,2026-06-19T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402159,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-18T00:51:58.000000Z,2026-06-17T19:51:58,2026-06-18T00:51:58.000000Z,2026-06-18T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402158,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-18T00:10:39.000000Z,2026-06-17T19:10:39,2026-06-18T00:10:39.000000Z,2026-06-18T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402151,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-17T20:46:55.000000Z,2026-06-17T15:46:55,2026-06-17T20:46:55.000000Z,2026-06-18T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402149,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-17T19:12:55.000000Z,2026-06-17T14:12:55,2026-06-17T19:12:55.000000Z,2026-06-18T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402141,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-17T16:17:21.000000Z,2026-06-17T11:17:21,2026-06-17T16:17:21.000000Z,2026-06-18T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402131,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-17T01:17:58.000000Z,2026-06-16T20:17:58,2026-06-17T01:17:58.000000Z,2026-06-17T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402130,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-17T00:39:23.000000Z,2026-06-16T19:39:23,2026-06-17T00:39:23.000000Z,2026-06-17T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402123,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-16T20:32:00.000000Z,2026-06-16T15:32:00,2026-06-16T20:32:00.000000Z,2026-06-17T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402122,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-16T19:42:43.000000Z,2026-06-16T14:42:43,2026-06-16T19:42:43.000000Z,2026-06-17T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402115,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-16T16:06:28.000000Z,2026-06-16T11:06:28,2026-06-16T16:06:28.000000Z,2026-06-17T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402111,TSP CAPACITY OFFERING,TSP CAP OFFERING,,True,False,,,,,,2026-06-16T13:57:34.000000Z,2026-06-16T08:57:34,2026-06-16T13:57:34.000000Z,2026-06-30T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402113,CAPACITY CONSTRAINT,SEGMENTS,,True,False,,,,,,2026-06-16T13:55:17.000000Z,2026-06-16T08:55:17,2026-06-16T13:55:17.000000Z,2026-06-17T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402110,MAINTENANCE,MAINTENANCE,TGP SUMMER MAINTENANCE MEETING TODAY,False,True,True,SUPERSEDE,401794,"TGP's 2026 SUMMER MAINTENANCE TEAMS
MEETING 6-16-2026 TODAY
As a reminder, Tennessee Gas Pipeline Company, LLC (“Tennessee”)
will be hosting its next 2026 TEAMS Summer Maintenance meeting to provide
customers and other interested parties an overview of Tennessee's upcoming Summer
Scheduled Maintenance for the remaining days of June and all of July and August
2026 today, Tuesday, June 16, 2026, from 1:30 PM CST to 2:30 PM CST via TEAMS
only. Additionally, there will be a review of upcoming scheduled maintenance
on the Stagecoach, Arlington and Twin Tier systems. There will be a question
and answer segment immediately following.
The presentation will be posted to the EBB no later
than 12:00 PM CST today.
Please see TEAMS info below:
TGP Summer Maintenance
and Outages TEAMS Meeting
Join on your computer, mobile
app or room device
________________________________________________________________________________
Microsoft Teams meeting
Join: https://teams.microsoft.com/meet/23579493131869?p=w4N7s4IHBI1GQNbITK
Meeting ID: 235 794 931 318 69
Passcode: Vg6AB2AN
Need help | System reference
Dial in by phone
+1
346-410-0970,,694003306# United States, Houston
Find a local number
Phone conference ID: 694 003 306#
For organizers: Meeting options | Reset dial-in PIN
________________________________________________________________________________",90c44bcfea09fcdd1bb5b908d6b86763ff912cd9bf687394e8c2277904573313,2026-06-16T11:42:04.000000Z,2026-06-16T06:42:04,2026-06-16T11:42:04.000000Z,2026-06-17T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402103,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-16T00:47:03.000000Z,2026-06-15T19:47:03,2026-06-16T00:47:03.000000Z,2026-06-16T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402101,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-16T00:24:46.000000Z,2026-06-15T19:24:46,2026-06-16T00:24:46.000000Z,2026-06-16T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402098,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-15T21:13:44.000000Z,2026-06-15T16:13:44,2026-06-15T21:13:44.000000Z,2026-06-16T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402093,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-15T19:18:23.000000Z,2026-06-15T14:18:23,2026-06-15T19:18:23.000000Z,2026-06-16T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402085,TSP CAPACITY OFFERING,TSP CAP OFFERING,,True,False,,,,,,2026-06-15T19:07:59.000000Z,2026-06-15T14:07:59,2026-06-15T19:07:59.000000Z,2026-06-20T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402087,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-15T16:48:25.000000Z,2026-06-15T11:48:25,2026-06-15T16:48:25.000000Z,2026-06-16T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402083,TSP CAPACITY OFFERING,TSP CAP OFFERING,,True,False,,,,,,2026-06-15T15:03:39.000000Z,2026-06-15T10:03:39,2026-06-15T15:03:39.000000Z,2026-06-19T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402078,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-15T00:29:45.000000Z,2026-06-14T19:29:45,2026-06-15T00:29:45.000000Z,2026-06-15T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402077,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-14T23:57:05.000000Z,2026-06-14T18:57:05,2026-06-14T23:57:05.000000Z,2026-06-15T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402072,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-14T20:27:54.000000Z,2026-06-14T15:27:54,2026-06-14T20:27:54.000000Z,2026-06-15T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402071,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-14T19:51:56.000000Z,2026-06-14T14:51:56,2026-06-14T19:51:56.000000Z,2026-06-15T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402065,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-14T15:53:24.000000Z,2026-06-14T10:53:24,2026-06-14T15:53:24.000000Z,2026-06-15T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402059,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-14T00:33:23.000000Z,2026-06-13T19:33:23,2026-06-14T00:33:23.000000Z,2026-06-14T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402058,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-14T00:09:45.000000Z,2026-06-13T19:09:45,2026-06-14T00:09:45.000000Z,2026-06-14T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402053,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-13T20:34:51.000000Z,2026-06-13T15:34:51,2026-06-13T20:34:51.000000Z,2026-06-14T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402051,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-13T19:37:51.000000Z,2026-06-13T14:37:51,2026-06-13T19:37:51.000000Z,2026-06-14T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402046,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-13T16:05:27.000000Z,2026-06-13T11:05:27,2026-06-13T16:05:27.000000Z,2026-06-14T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402038,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-13T00:37:36.000000Z,2026-06-12T19:37:36,2026-06-13T00:37:36.000000Z,2026-06-13T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402037,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-13T00:12:38.000000Z,2026-06-12T19:12:38,2026-06-13T00:12:38.000000Z,2026-06-13T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402031,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-12T20:30:57.000000Z,2026-06-12T15:30:57,2026-06-12T20:30:57.000000Z,2026-06-13T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402030,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-12T19:42:22.000000Z,2026-06-12T14:42:22,2026-06-12T19:42:22.000000Z,2026-06-13T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402022,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-12T16:03:39.000000Z,2026-06-12T11:03:39,2026-06-12T16:03:39.000000Z,2026-06-13T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402015,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-12T00:40:35.000000Z,2026-06-11T19:40:35,2026-06-12T00:40:35.000000Z,2026-06-12T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
TGP,402014,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,,True,False,,,,,,2026-06-12T00:24:19.000000Z,2026-06-11T19:24:19,2026-06-12T00:24:19.000000Z,2026-06-12T14:00:00.000000Z,2026-08-28T15:15:24.376143Z,a046031aec9cb792916046a3dd5e07f6d14782f3a092757123da1b2796872abd
