alert_id,event_id,event_type,current_status,impact_channel,decision_at_utc,change_type,severity_score,score_components_json,headline,explanation,confidence,effective_start_utc,effective_end_utc,evidence_json
TGP:alert:07108ab3cad0019c6e00dc36,TGP:outage_capacity_revision:07108ab3cad0019c6e00dc36,outage_capacity_revision,worsened,forward_transport_capacity,2026-08-28T15:55:05.364330Z,forecast_capacity_decrease,87.0,"{""absolute_change"": 40, ""effective_immediacy"": 12, ""explicit_report_revision"": 10, ""percentage_change"": 25}",Segment 530 forecast capacity cut 645k Dth/day,"Station 534 South of Pool (segment 530 BH) changed from 1.55m to 905k Dth/day in the most material comparable forecast row. This is a report revision, not proof that physical flow changed.",0.95,2026-09-07T05:00:00.000000Z,2026-10-12T04:59:59.999999Z,"{""after"": {""changed_period_count"": 3, ""first_changed_period"": ""2026-09-07"", ""last_changed_period"": ""2026-10-11"", ""notice_id"": ""403802"", ""operating_capacity_dth_per_day"": 905000.0, ""report_updated_on"": ""2026-08-27""}, ""artifact_ids"": [""km_tgp_notice_detail:1787932512717694000:4e5308a6b60198988cebfe87c90c7936ec29248dea254a2e2949d8b71262ebc6"", ""km_tgp_notice_detail:1787932505364330000:46485bb248300193468625e90e1a0552f36c4adb8a4d2cdff1a507c289e82063""], ""before"": {""notice_id"": ""403635"", ""operating_capacity_dth_per_day"": 1550000.0}, ""change_source"": ""outage_report_revision"", ""comparison_warning"": null, ""delta"": {""operating_capacity_dth_per_day"": -645000.0, ""operating_capacity_pct"": -41.6}, ""operator_explanation"": ""Sta 529: Unit 1A - Solar Inspection (10/12/2026 - 10/15/2026) Sta. 527 Port Sulphur: Medium Voltage Electrical Testing (10/5/2026 - 10/9/2026)"", ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Notices/NoticeDetail.aspx?code=TGP&notc_nbr=403802"", ""subject"": {""flow_direction"": ""BH"", ""operator_segment_id"": ""530"", ""station_label"": ""Station 534 South of Pool (segment 530 BH)""}}"
TGP:alert:919295ead81b2cec23854da0,TGP:outage_capacity_revision:919295ead81b2cec23854da0,outage_capacity_revision,improved,forward_transport_capacity,2026-08-28T15:55:05.364330Z,forecast_capacity_increase,79.0,"{""absolute_change"": 32, ""effective_immediacy"": 12, ""explicit_report_revision"": 10, ""percentage_change"": 25}",Segment 245 forecast capacity raised 290k Dth/day,"Station 245 (segment 245 FH) changed from 680k to 970k Dth/day in the most material comparable forecast row. This is a report revision, not proof that physical flow changed.",0.95,2026-09-21T05:00:00.000000Z,2026-09-28T04:59:59.999999Z,"{""after"": {""changed_period_count"": 1, ""first_changed_period"": ""2026-09-21"", ""last_changed_period"": ""2026-09-27"", ""notice_id"": ""403802"", ""operating_capacity_dth_per_day"": 970000.0, ""report_updated_on"": ""2026-08-27""}, ""artifact_ids"": [""km_tgp_notice_detail:1787932512717694000:4e5308a6b60198988cebfe87c90c7936ec29248dea254a2e2949d8b71262ebc6"", ""km_tgp_notice_detail:1787932505364330000:46485bb248300193468625e90e1a0552f36c4adb8a4d2cdff1a507c289e82063""], ""before"": {""notice_id"": ""403635"", ""operating_capacity_dth_per_day"": 680000.0}, ""change_source"": ""outage_report_revision"", ""comparison_warning"": null, ""delta"": {""operating_capacity_dth_per_day"": 290000.0, ""operating_capacity_pct"": 42.6}, ""operator_explanation"": ""Sta 245: Unit 1A & 2A - Exhaust System & HP Fuel (4/27/2026 - 11/1/2026)"", ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Notices/NoticeDetail.aspx?code=TGP&notc_nbr=403802"", ""subject"": {""flow_direction"": ""FH"", ""operator_segment_id"": ""245"", ""station_label"": ""Station 245 (segment 245 FH)""}}"
TGP:alert:89ea68cc4873c09eafe877aa,TGP:outage_capacity_revision:89ea68cc4873c09eafe877aa,outage_capacity_revision,improved,forward_transport_capacity,2026-08-28T15:55:05.364330Z,forecast_capacity_increase,71.0,"{""absolute_change"": 24, ""effective_immediacy"": 12, ""explicit_report_revision"": 10, ""percentage_change"": 25}",Segment 492 forecast capacity raised 149k Dth/day,"Station 409A (Alamo) (segment 492 FH) changed from 125k to 274k Dth/day in the most material comparable forecast row. This is a report revision, not proof that physical flow changed.",0.95,2026-09-07T05:00:00.000000Z,2026-09-28T04:59:59.999999Z,"{""after"": {""changed_period_count"": 2, ""first_changed_period"": ""2026-09-07"", ""last_changed_period"": ""2026-09-27"", ""notice_id"": ""403802"", ""operating_capacity_dth_per_day"": 274000.0, ""report_updated_on"": ""2026-08-27""}, ""artifact_ids"": [""km_tgp_notice_detail:1787932512717694000:4e5308a6b60198988cebfe87c90c7936ec29248dea254a2e2949d8b71262ebc6"", ""km_tgp_notice_detail:1787932505364330000:46485bb248300193468625e90e1a0552f36c4adb8a4d2cdff1a507c289e82063""], ""before"": {""notice_id"": ""403635"", ""operating_capacity_dth_per_day"": 125000.0}, ""change_source"": ""outage_report_revision"", ""comparison_warning"": null, ""delta"": {""operating_capacity_dth_per_day"": 149000.0, ""operating_capacity_pct"": 119.2}, ""operator_explanation"": ""MLV 409-1 to MLV 406-1: Spike Test (M) (9/14/2026 - 10/31/2026) MLV 409A-101.1 to MLV 409A-103: Pig Runs - Cleaning / Gauge (M) (9/21/2026) MLV 409A-101.1 to MLV 409A-103: Pig Runs - Cleaning / Gauge (M) (9/22/2026) MLV 409A-101.1 to MLV 409A-103: Pig Runs - Cleaning / Gauge (M) (9/23/2026) MLV 409A-101.1 to MLV 409A-103: Pig Runs - EMAT (M) (9/25/2026) MLV 409A-101.1 to MLV 409A-103: Pig Runs - MFL-C (M) (9/24/2026)"", ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Notices/NoticeDetail.aspx?code=TGP&notc_nbr=403802"", ""subject"": {""flow_direction"": ""FH"", ""operator_segment_id"": ""492"", ""station_label"": ""Station 409A (Alamo) (segment 492 FH)""}}"
TGP:alert:697e2c0d387e5d67086b33d8,TGP:outage_capacity_revision:697e2c0d387e5d67086b33d8,outage_capacity_revision,worsened,forward_transport_capacity,2026-08-28T15:55:05.364330Z,forecast_capacity_decrease,68.0,"{""absolute_change"": 32, ""effective_immediacy"": 6, ""explicit_report_revision"": 10, ""percentage_change"": 20}",Segment 860 forecast capacity cut 371k Dth/day,"Station 860 North (Segment 860 BH) changed from 1.85m to 1.48m Dth/day in the most material comparable forecast row. This is a report revision, not proof that physical flow changed.",0.95,2026-10-12T05:00:00.000000Z,2026-10-19T04:59:59.999999Z,"{""after"": {""changed_period_count"": 1, ""first_changed_period"": ""2026-10-12"", ""last_changed_period"": ""2026-10-18"", ""notice_id"": ""403802"", ""operating_capacity_dth_per_day"": 1475000.0, ""report_updated_on"": ""2026-08-27""}, ""artifact_ids"": [""km_tgp_notice_detail:1787932512717694000:4e5308a6b60198988cebfe87c90c7936ec29248dea254a2e2949d8b71262ebc6"", ""km_tgp_notice_detail:1787932505364330000:46485bb248300193468625e90e1a0552f36c4adb8a4d2cdff1a507c289e82063""], ""before"": {""notice_id"": ""403635"", ""operating_capacity_dth_per_day"": 1846000.0}, ""change_source"": ""outage_report_revision"", ""comparison_warning"": null, ""delta"": {""operating_capacity_dth_per_day"": -371000.0, ""operating_capacity_pct"": -20.1}, ""operator_explanation"": ""MLV 560-2 to MLV 563-2: Pipe Replacements (M) (10/15/2026 - 10/26/2026) Sta 860: Unit 1A - Aftercooler Jacket Water Inspection (6/17/2025 - 12/31/2026) Sta 860: Unit 1C - 4K/Turbine Waterwash/Boroscope (10/6/2026 - 10/7/2026) Sta 860: Unit 2C - 4K/Turbine Waterwash/Boroscope (10/7/2026 - 10/8/2026)"", ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Notices/NoticeDetail.aspx?code=TGP&notc_nbr=403802"", ""subject"": {""flow_direction"": ""BH"", ""operator_segment_id"": ""860"", ""station_label"": ""Station 860 North (Segment 860 BH)""}}"
TGP:alert:055f54cb108b32d0c32debe2,TGP:outage_capacity_revision:055f54cb108b32d0c32debe2,outage_capacity_revision,worsened,forward_transport_capacity,2026-08-28T15:55:05.364330Z,forecast_capacity_decrease,63.0,"{""absolute_change"": 24, ""effective_immediacy"": 12, ""explicit_report_revision"": 10, ""percentage_change"": 17}",Segment 324 forecast capacity cut 235k Dth/day,"MLV 324 (segment 324 FH) changed from 1.35m to 1.12m Dth/day in the most material comparable forecast row. This is a report revision, not proof that physical flow changed.",0.95,2026-09-07T05:00:00.000000Z,2026-09-28T04:59:59.999999Z,"{""after"": {""changed_period_count"": 2, ""first_changed_period"": ""2026-09-07"", ""last_changed_period"": ""2026-09-27"", ""notice_id"": ""403802"", ""operating_capacity_dth_per_day"": 1120000.0, ""report_updated_on"": ""2026-08-27""}, ""artifact_ids"": [""km_tgp_notice_detail:1787932512717694000:4e5308a6b60198988cebfe87c90c7936ec29248dea254a2e2949d8b71262ebc6"", ""km_tgp_notice_detail:1787932505364330000:46485bb248300193468625e90e1a0552f36c4adb8a4d2cdff1a507c289e82063""], ""before"": {""notice_id"": ""403635"", ""operating_capacity_dth_per_day"": 1355000.0}, ""change_source"": ""outage_report_revision"", ""comparison_warning"": null, ""delta"": {""operating_capacity_dth_per_day"": -235000.0, ""operating_capacity_pct"": -17.3}, ""operator_explanation"": ""Sta 321: Unit 1C - Buffer Air Seal (9/8/2026 - 9/10/2026) Sta 323: Station Outage (9/21/2026 - 9/24/2026) Sta 325: Station Outage (9/22/2026 - 9/24/2026)"", ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Notices/NoticeDetail.aspx?code=TGP&notc_nbr=403802"", ""subject"": {""flow_direction"": ""FH"", ""operator_segment_id"": ""324"", ""station_label"": ""MLV 324 (segment 324 FH)""}}"
TGP:alert:a52b971fe0b8006e6da37c73,TGP:outage_capacity_revision:a52b971fe0b8006e6da37c73,outage_capacity_revision,worsened,forward_transport_capacity,2026-08-28T15:55:05.364330Z,forecast_capacity_decrease,59.0,"{""absolute_change"": 24, ""effective_immediacy"": 6, ""explicit_report_revision"": 10, ""percentage_change"": 19}",Segment 261 forecast capacity cut 173k Dth/day,"Station 261 Discharge East (segment 261 FH) changed from 888k to 715k Dth/day in the most material comparable forecast row. This is a report revision, not proof that physical flow changed.",0.95,2026-10-05T05:00:00.000000Z,2026-10-12T04:59:59.999999Z,"{""after"": {""changed_period_count"": 1, ""first_changed_period"": ""2026-10-05"", ""last_changed_period"": ""2026-10-11"", ""notice_id"": ""403802"", ""operating_capacity_dth_per_day"": 715000.0, ""report_updated_on"": ""2026-08-27""}, ""artifact_ids"": [""km_tgp_notice_detail:1787932512717694000:4e5308a6b60198988cebfe87c90c7936ec29248dea254a2e2949d8b71262ebc6"", ""km_tgp_notice_detail:1787932505364330000:46485bb248300193468625e90e1a0552f36c4adb8a4d2cdff1a507c289e82063""], ""before"": {""notice_id"": ""403635"", ""operating_capacity_dth_per_day"": 888000.0}, ""change_source"": ""outage_report_revision"", ""comparison_warning"": null, ""delta"": {""operating_capacity_dth_per_day"": -173000.0, ""operating_capacity_pct"": -19.5}, ""operator_explanation"": ""Sta 261 Agawam: Annual ESD test (M) (9/28/2026 - 10/2/2026) Sta 264 Charlton: Unit 1C - Engine Maintenance (8/24/2026 - 10/16/2026) Sta 264: Oil System (10/12/2026 - 10/16/2026)"", ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Notices/NoticeDetail.aspx?code=TGP&notc_nbr=403802"", ""subject"": {""flow_direction"": ""FH"", ""operator_segment_id"": ""261"", ""station_label"": ""Station 261 Discharge East (segment 261 FH)""}}"
TGP:alert:71832eae9a855e7555acf673,TGP:outage_capacity_revision:71832eae9a855e7555acf673,outage_capacity_revision,worsened,forward_transport_capacity,2026-08-28T15:55:05.364330Z,forecast_capacity_decrease,58.0,"{""absolute_change"": 24, ""effective_immediacy"": 12, ""explicit_report_revision"": 10, ""percentage_change"": 12}",Segment 307 forecast capacity cut 143k Dth/day,"Station 307 (segment 307 BH) changed from 1.15m to 1.01m Dth/day in the most material comparable forecast row. This is a report revision, not proof that physical flow changed.",0.95,2026-09-21T05:00:00.000000Z,2026-09-28T04:59:59.999999Z,"{""after"": {""changed_period_count"": 1, ""first_changed_period"": ""2026-09-21"", ""last_changed_period"": ""2026-09-27"", ""notice_id"": ""403802"", ""operating_capacity_dth_per_day"": 1010000.0, ""report_updated_on"": ""2026-08-27""}, ""artifact_ids"": [""km_tgp_notice_detail:1787932512717694000:4e5308a6b60198988cebfe87c90c7936ec29248dea254a2e2949d8b71262ebc6"", ""km_tgp_notice_detail:1787932505364330000:46485bb248300193468625e90e1a0552f36c4adb8a4d2cdff1a507c289e82063""], ""before"": {""notice_id"": ""403635"", ""operating_capacity_dth_per_day"": 1153000.0}, ""change_source"": ""outage_report_revision"", ""comparison_warning"": null, ""delta"": {""operating_capacity_dth_per_day"": -143000.0, ""operating_capacity_pct"": -12.4}, ""operator_explanation"": ""Sta 310: Unit 1A - Water Washes and Borescope (9/21/2026 - 9/22/2026)"", ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Notices/NoticeDetail.aspx?code=TGP&notc_nbr=403802"", ""subject"": {""flow_direction"": ""BH"", ""operator_segment_id"": ""307"", ""station_label"": ""Station 307 (segment 307 BH)""}}"
TGP:alert:a6c10e8e094d98c49e417ebe,TGP:outage_capacity_revision:a6c10e8e094d98c49e417ebe,outage_capacity_revision,improved,forward_transport_capacity,2026-08-28T15:55:05.364330Z,forecast_capacity_increase,58.0,"{""absolute_change"": 24, ""effective_immediacy"": 0, ""explicit_report_revision"": 10, ""percentage_change"": 24}",Segment 163 forecast capacity raised 209k Dth/day,"Station 63 (segment 163 FH) changed from 858k to 1.07m Dth/day in the most material comparable forecast row. This is a report revision, not proof that physical flow changed.",0.95,2026-11-02T06:00:00.000000Z,2026-11-16T05:59:59.999999Z,"{""after"": {""changed_period_count"": 2, ""first_changed_period"": ""2026-11-02"", ""last_changed_period"": ""2026-11-15"", ""notice_id"": ""403802"", ""operating_capacity_dth_per_day"": 1067000.0, ""report_updated_on"": ""2026-08-27""}, ""artifact_ids"": [""km_tgp_notice_detail:1787932512717694000:4e5308a6b60198988cebfe87c90c7936ec29248dea254a2e2949d8b71262ebc6"", ""km_tgp_notice_detail:1787932505364330000:46485bb248300193468625e90e1a0552f36c4adb8a4d2cdff1a507c289e82063""], ""before"": {""notice_id"": ""403635"", ""operating_capacity_dth_per_day"": 858000.0}, ""change_source"": ""outage_report_revision"", ""comparison_warning"": null, ""delta"": {""operating_capacity_dth_per_day"": 209000.0, ""operating_capacity_pct"": 24.4}, ""operator_explanation"": ""MLV 54-3 to MLV 106-3: Emergent Repair - CAO (2/26/2026 - 12/31/2026) MLV 71-3D to MLV 74-3: Pig Runs - Cleaning / Gauge (11/3/2026) MLV 71-3D to MLV 74-3: Pig Runs - TDW MDS (11/5/2026)"", ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Notices/NoticeDetail.aspx?code=TGP&notc_nbr=403802"", ""subject"": {""flow_direction"": ""FH"", ""operator_segment_id"": ""163"", ""station_label"": ""Station 63 (segment 163 FH)""}}"
TGP:alert:941b749d724a55b25705dc79,TGP:outage_capacity_revision:941b749d724a55b25705dc79,outage_capacity_revision,worsened,forward_transport_capacity,2026-08-28T15:55:05.364330Z,forecast_capacity_decrease,54.0,"{""absolute_change"": 24, ""effective_immediacy"": 12, ""explicit_report_revision"": 10, ""percentage_change"": 8}",Segment 315 forecast capacity cut 148k Dth/day,"Station 315 (segment 315 BH) changed from 1.82m to 1.68m Dth/day in the most material comparable forecast row. This is a report revision, not proof that physical flow changed.",0.95,2026-09-14T05:00:00.000000Z,2026-09-21T04:59:59.999999Z,"{""after"": {""changed_period_count"": 1, ""first_changed_period"": ""2026-09-14"", ""last_changed_period"": ""2026-09-20"", ""notice_id"": ""403802"", ""operating_capacity_dth_per_day"": 1675000.0, ""report_updated_on"": ""2026-08-27""}, ""artifact_ids"": [""km_tgp_notice_detail:1787932512717694000:4e5308a6b60198988cebfe87c90c7936ec29248dea254a2e2949d8b71262ebc6"", ""km_tgp_notice_detail:1787932505364330000:46485bb248300193468625e90e1a0552f36c4adb8a4d2cdff1a507c289e82063""], ""before"": {""notice_id"": ""403635"", ""operating_capacity_dth_per_day"": 1823000.0}, ""change_source"": ""outage_report_revision"", ""comparison_warning"": null, ""delta"": {""operating_capacity_dth_per_day"": -148000.0, ""operating_capacity_pct"": -8.1}, ""operator_explanation"": ""Sta 315: Unit 1B - Water Washes and Borescope (9/16/2026 - 9/17/2026) Sta 315: Unit 2A - Water Washes and Borescope (9/14/2026 - 9/15/2026)"", ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Notices/NoticeDetail.aspx?code=TGP&notc_nbr=403802"", ""subject"": {""flow_direction"": ""BH"", ""operator_segment_id"": ""315"", ""station_label"": ""Station 315 (segment 315 BH)""}}"
TGP:alert:99479ea87a14d5019340d10b,TGP:outage_capacity_revision:99479ea87a14d5019340d10b,outage_capacity_revision,worsened,forward_transport_capacity,2026-08-28T15:55:05.364330Z,forecast_capacity_decrease,52.0,"{""absolute_change"": 24, ""effective_immediacy"": 6, ""explicit_report_revision"": 10, ""percentage_change"": 12}",Segment 117 forecast capacity cut 137k Dth/day,"Station 17 (segment 117 FH) changed from 1.12m to 985k Dth/day in the most material comparable forecast row. This is a report revision, not proof that physical flow changed.",0.95,2026-10-05T05:00:00.000000Z,2026-10-19T04:59:59.999999Z,"{""after"": {""changed_period_count"": 2, ""first_changed_period"": ""2026-10-05"", ""last_changed_period"": ""2026-10-18"", ""notice_id"": ""403802"", ""operating_capacity_dth_per_day"": 985000.0, ""report_updated_on"": ""2026-08-27""}, ""artifact_ids"": [""km_tgp_notice_detail:1787932512717694000:4e5308a6b60198988cebfe87c90c7936ec29248dea254a2e2949d8b71262ebc6"", ""km_tgp_notice_detail:1787932505364330000:46485bb248300193468625e90e1a0552f36c4adb8a4d2cdff1a507c289e82063""], ""before"": {""notice_id"": ""403635"", ""operating_capacity_dth_per_day"": 1122000.0}, ""change_source"": ""outage_report_revision"", ""comparison_warning"": null, ""delta"": {""operating_capacity_dth_per_day"": -137000.0, ""operating_capacity_pct"": -12.2}, ""operator_explanation"": ""MLV 17-2D to MLV 20-2A: Pig Run - Chemical Cleaning (10/19/2026 - 10/20/2026) MLV 17-2D to MLV 20-2A: Pig Run - GAUGE (10/21/2026) MLV 17-2D to MLV 20-2A: Pig Run - MFL-A (10/22/2026) MLV 32-2D TO MLV 40-2S: Pig Runs - Maintenance (10/8/2026) MLV 32-3D to MLV 40-3S: Pig Runs - Maintenance (10/13/2026) Sta 25: Annual ESD Test (10/13/2026)"", ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Notices/NoticeDetail.aspx?code=TGP&notc_nbr=403802"", ""subject"": {""flow_direction"": ""FH"", ""operator_segment_id"": ""117"", ""station_label"": ""Station 17 (segment 117 FH)""}}"
TGP:alert:8026d9bd123033d4c7e0007c,TGP:outage_capacity_revision:8026d9bd123033d4c7e0007c,outage_capacity_revision,worsened,forward_transport_capacity,2026-08-28T15:55:05.364330Z,forecast_capacity_decrease,47.0,"{""absolute_change"": 24, ""effective_immediacy"": 6, ""explicit_report_revision"": 10, ""percentage_change"": 7}",Segment 534 forecast capacity cut 140k Dth/day,"Station 534 (segment 534 BH) changed from 1.91m to 1.77m Dth/day in the most material comparable forecast row. This is a report revision, not proof that physical flow changed.",0.95,2026-10-12T05:00:00.000000Z,2026-10-19T04:59:59.999999Z,"{""after"": {""changed_period_count"": 1, ""first_changed_period"": ""2026-10-12"", ""last_changed_period"": ""2026-10-18"", ""notice_id"": ""403802"", ""operating_capacity_dth_per_day"": 1769000.0, ""report_updated_on"": ""2026-08-27""}, ""artifact_ids"": [""km_tgp_notice_detail:1787932512717694000:4e5308a6b60198988cebfe87c90c7936ec29248dea254a2e2949d8b71262ebc6"", ""km_tgp_notice_detail:1787932505364330000:46485bb248300193468625e90e1a0552f36c4adb8a4d2cdff1a507c289e82063""], ""before"": {""notice_id"": ""403635"", ""operating_capacity_dth_per_day"": 1909000.0}, ""change_source"": ""outage_report_revision"", ""comparison_warning"": null, ""delta"": {""operating_capacity_dth_per_day"": -140000.0, ""operating_capacity_pct"": -7.3}, ""operator_explanation"": ""MLV 534-2 to MLV 535-2: Tallahala Creek HDD (9/21/2026 - 9/30/2026) Sta 538: Boost Pump Vibration Upgrade (10/12/2026 - 10/15/2026) Sta 538: Replace Suction & Discharge Unit Valves (10/12/2026 - 10/16/2026)"", ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Notices/NoticeDetail.aspx?code=TGP&notc_nbr=403802"", ""subject"": {""flow_direction"": ""BH"", ""operator_segment_id"": ""534"", ""station_label"": ""Station 534 (segment 534 BH)""}}"
TGP:alert:f9e94b1e6d55dbb5dd77a360,TGP:outage_capacity_revision:f9e94b1e6d55dbb5dd77a360,outage_capacity_revision,worsened,forward_transport_capacity,2026-08-28T15:55:05.364330Z,forecast_capacity_decrease,43.0,"{""absolute_change"": 10, ""effective_immediacy"": 12, ""explicit_report_revision"": 10, ""percentage_change"": 11}",Segment 101 forecast capacity cut 35k Dth/day,"Station 1 (segment 101 BH) changed from 300k to 265k Dth/day in the most material comparable forecast row. This is a report revision, not proof that physical flow changed.",0.95,2026-09-21T05:00:00.000000Z,2026-09-28T04:59:59.999999Z,"{""after"": {""changed_period_count"": 1, ""first_changed_period"": ""2026-09-21"", ""last_changed_period"": ""2026-09-27"", ""notice_id"": ""403802"", ""operating_capacity_dth_per_day"": 265000.0, ""report_updated_on"": ""2026-08-27""}, ""artifact_ids"": [""km_tgp_notice_detail:1787932512717694000:4e5308a6b60198988cebfe87c90c7936ec29248dea254a2e2949d8b71262ebc6"", ""km_tgp_notice_detail:1787932505364330000:46485bb248300193468625e90e1a0552f36c4adb8a4d2cdff1a507c289e82063""], ""before"": {""notice_id"": ""403635"", ""operating_capacity_dth_per_day"": 300000.0}, ""change_source"": ""outage_report_revision"", ""comparison_warning"": null, ""delta"": {""operating_capacity_dth_per_day"": -35000.0, ""operating_capacity_pct"": -11.7}, ""operator_explanation"": ""MLV 1-1D to MLV 5-1: Spike Test (M) (9/21/2026 - 11/2/2026) Sta 1: Station Power Protection System (9/22/2026)"", ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Notices/NoticeDetail.aspx?code=TGP&notc_nbr=403802"", ""subject"": {""flow_direction"": ""BH"", ""operator_segment_id"": ""101"", ""station_label"": ""Station 1 (segment 101 BH)""}}"
TGP:alert:b9650af77a05142d6d28399f,TGP:outage_capacity_revision:b9650af77a05142d6d28399f,outage_capacity_revision,improved,forward_transport_capacity,2026-08-28T15:55:05.364330Z,forecast_capacity_increase,42.0,"{""absolute_change"": 16, ""effective_immediacy"": 12, ""explicit_report_revision"": 10, ""percentage_change"": 4}",Segment 187 forecast capacity raised 78k Dth/day,"Station 110 (segment 187 BH) (south thru Kentucky) changed from 1.97m to 2.04m Dth/day in the most material comparable forecast row. This is a report revision, not proof that physical flow changed.",0.95,2026-09-07T05:00:00.000000Z,2026-11-02T05:59:59.999999Z,"{""after"": {""changed_period_count"": 7, ""first_changed_period"": ""2026-09-07"", ""last_changed_period"": ""2026-11-01"", ""notice_id"": ""403802"", ""operating_capacity_dth_per_day"": 2043000.0, ""report_updated_on"": ""2026-08-27""}, ""artifact_ids"": [""km_tgp_notice_detail:1787932512717694000:4e5308a6b60198988cebfe87c90c7936ec29248dea254a2e2949d8b71262ebc6"", ""km_tgp_notice_detail:1787932505364330000:46485bb248300193468625e90e1a0552f36c4adb8a4d2cdff1a507c289e82063""], ""before"": {""notice_id"": ""403635"", ""operating_capacity_dth_per_day"": 1965000.0}, ""change_source"": ""outage_report_revision"", ""comparison_warning"": null, ""delta"": {""operating_capacity_dth_per_day"": 78000.0, ""operating_capacity_pct"": 4.0}, ""operator_explanation"": ""MLV 104-3 to MLV 106-3S: HDD at Kentucky River (10/1/2026 - 10/7/2026) MLV 109-3A to MLV 110-3: Pipe Replacement (10/14/2026 - 10/30/2026) MLV 109-5 to MLV 109-5A: Pipe Replacement (9/14/2026 - 10/12/2026) MLV 109-5A to MLV 110-5: Pipe Replacement (9/14/2026 - 10/12/2026) MLV 110-2 to MLV 114-2: CAO - Force Majeure (M) (7/14/2026 - 12/31/2026) MLV 54-3 to MLV 106-3: Emergent Repair - CAO (2/26/2026 - 12/31/2026) MLV 867-2 to MLV 868-2: Anomaly Remediation (10/19/2026 - 10/24/2026) MLV 870-2 to MLV 870-2R: Anomaly Remediation (10/12/2026 - 10/17/2026) MLV 97-3 to MLV 106-3: Pig Run - Cleaning / Gauge (10/27/2026) MLV 97-3 to MLV 106-3: Pig Run - MFL-S (10/29/2026) Sta 87: Unit 3D - Power side Overhaul (6/22/2026 - 9/30/2026) Sta 875: Unit 1A- 8K Solar Turbine Inspection (10/27/2026 - 10/29/2026) Sta 96: Unit 2D Replace Compressor Valves (10/12/2026 - 10/15/2026)"", ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Notices/NoticeDetail.aspx?code=TGP&notc_nbr=403802"", ""subject"": {""flow_direction"": ""BH"", ""operator_segment_id"": ""187"", ""station_label"": ""Station 110 (segment 187 BH) (south thru Kentucky)""}}"
TGP:alert:81c38eee9d940dad8f6ff456,TGP:outage_capacity_revision:81c38eee9d940dad8f6ff456,outage_capacity_revision,improved,forward_transport_capacity,2026-08-28T15:55:05.364330Z,forecast_capacity_decrease,35.0,"{""absolute_change"": 10, ""effective_immediacy"": 12, ""explicit_report_revision"": 10, ""percentage_change"": 3}",Segment 143 forecast capacity cut 43k Dth/day,"Station 47 (segment 143 FH) changed from 1.34m to 1.30m Dth/day in the most material comparable forecast row. This is a report revision, not proof that physical flow changed.",0.95,2026-09-14T05:00:00.000000Z,2026-10-26T04:59:59.999999Z,"{""after"": {""changed_period_count"": 4, ""first_changed_period"": ""2026-09-14"", ""last_changed_period"": ""2026-10-25"", ""notice_id"": ""403802"", ""operating_capacity_dth_per_day"": 1300000.0, ""report_updated_on"": ""2026-08-27""}, ""artifact_ids"": [""km_tgp_notice_detail:1787932512717694000:4e5308a6b60198988cebfe87c90c7936ec29248dea254a2e2949d8b71262ebc6"", ""km_tgp_notice_detail:1787932505364330000:46485bb248300193468625e90e1a0552f36c4adb8a4d2cdff1a507c289e82063""], ""before"": {""notice_id"": ""403635"", ""operating_capacity_dth_per_day"": 1343000.0}, ""change_source"": ""outage_report_revision"", ""comparison_warning"": null, ""delta"": {""operating_capacity_dth_per_day"": -43000.0, ""operating_capacity_pct"": -3.2}, ""operator_explanation"": ""MLV 58-2 to MLV 59-2: Anomaly Remediation (10/10/2026 - 10/20/2026) Sta 47: Scrubber/Filter/Separator Cleaning/Inspection/Changeout (9/28/2026 - 10/2/2026) Sta 47: Station Transformer Maintenance (10/6/2026) Sta 47: Unit 1D - 16K hour Overhaul (10/5/2026 - 10/15/2026)"", ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Notices/NoticeDetail.aspx?code=TGP&notc_nbr=403802"", ""subject"": {""flow_direction"": ""FH"", ""operator_segment_id"": ""143"", ""station_label"": ""Station 47 (segment 143 FH)""}}"
